offense_team_name,defense_team_name,season,week,play_uuid,gsis_play_id,game_id,gsis_game_id,gsis_old_game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_offense_team_short_name,play_defense_team_id,play_defense_team_short_name,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,329a4c9d-c905-4ae4-9873-23a730941836,441,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,19,2,1,483000,TRUE,675,715,1001396,KC,1000947,TB,FALSE,2,4.899999999999999,42.97,left,0,0,3,3,8,"{2.740000000000002,8.850000000000001,16.49000000000001,2.700000000000003}","{1.2800000000000011,4.670000000000002,4.210000000000001,1.2999999999999972}",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4.890000000000001,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,10.1,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.436666666666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 2, ""TE"": 2, ""WR"": 1}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,4.890000000000001,54afda8e-d5ef-4e2f-8aa7-81bf0630e5dd,2,2,23.15,FALSE,NA,NA,42.94,32.94,19.986666666666668,27.436666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,Y,R,R,O,NA,Triple Pair Left,Twins Pair Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Over,NA,FALSE,NA,NA,4.210000000000001,NA,NA,"{""Assisted - Success"",""Assisted - Success"",""Solo assisted - Missed""}",NA,NA
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,a93b5a7b-5b26-4977-89ae-5fc88c33cf43,462,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,20,3,1,441000,TRUE,716,766,1001396,KC,1000947,TB,FALSE,1,0.00999999999999801,47.86,right,0,0,3,3,8,"{3.200000000000003,12.790000000000006,4.130000000000003,12.400000000000006,1.259999999999998}","{1.5399999999999991,4.0,3.960000000000001,1.0}",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11.070000000000007,0,Rush,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,15.920000000000009,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,3.4833333333333307,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,11.070000000000007,acce89fd-d64e-4302-81e4-cfa6231ab930,3,1,30.19,FALSE,NA,NA,47.96,37.96,26.14666666666667,33.486666666666665,40.5,25.96666666666667,438770,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,R,Y,L,L,Y,NA,Triple Inverted Pair Left,Big Inverted Pair Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhino,NA,FALSE,NA,NA,NA,NA,NA,{},NA,NA
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,4b9c7af0-d54a-440b-a251-0cf5d0023689,488,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,21,4,1,411000,TRUE,767,802,1001396,KC,1000947,TB,FALSE,1,10,58.93000000000001,left,0,0,3,3,7,"{2.9099999999999966,12.489999999999995,12.08999999999999,3.9099999999999966,6.0}","{0.7299999999999898,3.9399999999999977,3.780000000000001,0.8499999999999943}",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6.099999999999994,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,10.950000000000005,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.2566666666666677,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,6.099999999999994,b075f56f-2236-40df-9a46-21f7b075814e,3,2,23.38,FALSE,NA,NA,58.89,48.89,22.096666666666668,27.296666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,R,X,NA,NA,Doubles Wing Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,0.29000000000000625,NA,NA,"{""Solo - Success""}",NA,NA
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,44416d11-6ca0-47cf-8dee-00c91752b799,509,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,22,5,1,373000,TRUE,803,857,1001396,KC,1000947,TB,FALSE,2,3.9000000000000057,65.03,NA,0,0,3,3,0,NA,NA,TRUE,FALSE,TRUE,NA,TRUE,FALSE,4.769999999999996,0,Pass,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,4.0410949999999275,FALSE,0,5,TRUE,FALSE,FALSE,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,{offside},NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,-0.230000000000004,05d6eabf-268b-4bad-a00d-a741f6ffd9a9,NA,NA,23.25,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.257209152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,{},NA,NA
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,c2383ed1-ad0e-4e0a-a2a0-16fd0a58e8d3,542,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,23,6,1,366000,TRUE,859,881,1001396,KC,1000947,TB,FALSE,1,10,69.8,left,0,0,3,3,7,"{7.290000000000006,11.239999999999995,15.350000000000009,1.8200000000000074,8.590000000000003}","{0.9100000000000108,1.6300000000000097,1.5700000000000074,0.9899999999999949}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,NA,FALSE,FALSE,11.079999999999998,NA,FALSE,NA,NA,NA,1.5359800000001087,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-3.3366666666666696,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,0,5ce47bb5-5ae7-482f-afbb-00b85c41c7dc,4,1,23.18,FALSE,NA,NA,69.91,59.91,22.80666666666667,27.236666666666668,62.44,22.756666666666668,364540,NA,NA,NA,NA,NA,NA,NA,1.0799999999999983,TRUE,NA,NA,FALSE,TRUE,TRUE,NA,NA,0.6595556140000001,NA,NA,NA,NA,NA,NA,L,L,Y,In,NA,Triple Wing Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,7.418733045473462,NA,{},NA,NA
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,e2ad3a1f-628c-4bed-941a-66ef3240b809,564,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,24,7,1,363000,TRUE,882,932,1001396,KC,1000947,TB,FALSE,2,10,69.97,left,0,0,3,3,6,"{7.260000000000005,12.0,13.200000000000003,3.5400000000000063,7.659999999999997}","{2.8799999999999955,0.8499999999999943,3.5799999999999983,0.9699999999999989}",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-1.2099999999999935,0,Rush,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,3.8000000000000114,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.246666666666666,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,-1.2099999999999935,f13d895c-1e0b-405d-97c3-f559a5bdd059,2,2,23.4,FALSE,NA,NA,69.91,59.91,20.56666666666667,27.566666666666663,66.59,19.906666666666663,361387,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,Y,L,L,O,NA,Trey Right Z on,Deuce Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Over,NA,FALSE,NA,NA,NA,NA,NA,"{""Solo - Success""}",NA,NA
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,d29e52c3-0512-48cf-846a-89ae1d51c886,585,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,25,8,1,322000,TRUE,933,985,1001396,KC,1000947,TB,FALSE,3,11.209999999999994,68.76,left,0,0,3,3,5,"{1.3900000000000006,15.299999999999997,15.039999999999992,2.8699999999999903,13.739999999999995,9.700000000000003}","{0.8999999999999915,1.4399999999999977,1.509999999999991,1.0999999999999943}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,TRUE,NA,FALSE,FALSE,27.429999999999993,NA,FALSE,TRUE,FALSE,FALSE,5.005939000000012,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-3.326666666666668,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 6, ""DL"": 1, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,0,8d87c490-75c1-40e1-b255-c8ead99b8754,1,3,23.42,FALSE,NA,NA,68.88,58.879999999999995,20.24666666666667,27.596666666666668,58.53,22.526666666666667,319864,NA,12.539999999999992,NA,NA,NA,NA,NA,16.22,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,0.4962158203,0.7266495228000001,0.5764910579,NA,NA,NA,NA,R,R,Y,Left,NA,Triple Wing Right H on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2.0752349264601317,0.49102053928527273,{},1.2899612397277722,NA
Kansas City Chiefs,Tampa Bay Buccaneers,2020/2021,Superbowl,59d2d725-b237-4e72-bd90-bd87b603fb5b,607,1503740,2020_21_KC_TB,2021020700,15a721dd-6c45-45b4-8bb3-611cb805721d,26,9,1,314000,TRUE,986,990,1001396,KC,1000947,TB,FALSE,4,11.209999999999994,68.94,left,0,0,3,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,3,Field Goal,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,Success,NA,49.129999999999995,1.9695449999999255,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.446666666666669,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,23.32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532826,1.4486070000000382,TRUE,TRUE,FALSE,49.129999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Tampa Bay Buccaneers,Kansas City Chiefs,2020/2021,Superbowl,756ba105-5678-4548-9e17-d4c6a367991d,626,1503740,2020_21_KC_TB,2021020700,756ba105-5678-4548-9e17-d4c6a367991d,27,1,1,310000,TRUE,993,997,1000947,TB,1001396,KC,TRUE,NA,NA,64.97,NA,0,3,3,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.97,27.303333333333335,-4.719999999999999,36.36333333333334,Touch-Back,4.413410999999996,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Tampa Bay Buccaneers,Kansas City Chiefs,2020/2021,Superbowl,3211f2b9-27a8-4376-93bc-e2520ed6451c,641,1503740,2020_21_KC_TB,2021020700,756ba105-5678-4548-9e17-d4c6a367991d,28,2,1,310000,TRUE,998,1046,1000947,TB,1001396,KC,TRUE,1,10,25.09999999999999,center,0,3,3,3,8,"{4.960000000000008,8.600000000000009,1.4399999999999977,6.460000000000008}","{4.040000000000006,4.590000000000003,3.990000000000009}",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2.8500000000000085,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,6.490000000000009,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-0.09333333333333373,{},FALSE,"{""OL"": 6, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,2.8500000000000085,aac1bb2f-48b2-45ab-a0b8-1342b8d2a6da,1,3,26.623333333333335,FALSE,27.33888888888889,0.7155555555555537,25.120000000000005,15.120000000000005,23.056666666666665,29.51666666666667,NA,NA,NA,Right A Gap,NA,1003203,1003201,1023469,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,X,R,R,Y,NA,Twins Pair Right,Triple Pair Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Over,NA,FALSE,NA,NA,2.730000000000004,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Tampa Bay Buccaneers,Kansas City Chiefs,2020/2021,Superbowl,ccf8c878-400b-4d63-a288-71d0867cc399,664,1503740,2020_21_KC_TB,2021020700,756ba105-5678-4548-9e17-d4c6a367991d,29,3,1,277000,TRUE,1047,1083,1000947,TB,1001396,KC,TRUE,2,7.1499999999999915,27.950000000000003,left,0,3,3,3,7,"{2.769999999999996,11.950000000000003,3.589999999999989,10.510000000000005,0.8499999999999943}","{4.929999999999993,4.61999999999999}",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5.909999999999997,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,9.799999999999995,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.583333333333332,{},FALSE,"{""OL"": 6, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 2}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,5.909999999999997,7558f2a4-6c2a-46b6-83f2-2b0a191a8540,1,3,23.183333333333337,FALSE,27.09528735632184,3.9119540229885033,28.049999999999997,18.049999999999997,20.436666666666667,26.64666666666667,NA,NA,NA,Right Closed C Gap,NA,1003200,1025042,1024409,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,X,L,R,X,NA,Ace Twins Left,Ace Twins Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jet,NA,FALSE,NA,NA,3.819999999999993,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Tampa Bay Buccaneers,Kansas City Chiefs,2020/2021,Superbowl,9abb6aff-a7c7-4d15-b95c-41bd69564062,685,1503740,2020_21_KC_TB,2021020700,756ba105-5678-4548-9e17-d4c6a367991d,30,4,1,236000,TRUE,1084,1125,1000947,TB,1001396,KC,TRUE,3,1.2399999999999949,33.86,center,0,3,3,3,8,"{2.2099999999999937,4.609999999999999,9.299999999999997,1.230000000000004,1.1799999999999926}","{2.3100000000000023,1.730000000000004}",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,6.170000000000002,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,9.28,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0.7666666666666693,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,6.170000000000002,2d98d646-b070-48d9-b8b5-ad52166f8985,NA,NA,27.323333333333338,FALSE,24.015075757575755,-3.3082575757575796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,Y,R,R,NA,NA,Triple Wing Right H on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4.75,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Tampa Bay Buccaneers,Kansas City Chiefs,2020/2021,Superbowl,df31d396-6744-4da8-af28-b862479a9de2,706,1503740,2020_21_KC_TB,2021020700,756ba105-5678-4548-9e17-d4c6a367991d,31,5,1,199000,TRUE,1126,1184,1000947,TB,1001396,KC,TRUE,1,10,40.03,NA,0,3,3,3,0,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,4.980000000000004,0,Pass,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,4.013462999999888,FALSE,0,10,TRUE,FALSE,FALSE,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,{holding},NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,-5.019999999999996,c4242a2b-5e66-4441-97d3-846343192bbf,NA,NA,23.653333333333336,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.5231584907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,{},NA,NA
Tampa Bay Buccaneers,Kansas City Chiefs,2020/2021,Superbowl,fb4c43ab-2e7b-48af-bfc4-d44eb57fa6d2,741,1503740,2020_21_KC_TB,2021020700,756ba105-5678-4548-9e17-d4c6a367991d,32,6,1,194000,TRUE,1186,1234,1000947,TB,1001396,KC,TRUE,1,10,45.010000000000005,left,0,3,3,3,8,"{0.37999999999999545,9.289999999999992,4.3999999999999915,4.829999999999998,0.9599999999999937,1.2299999999999898}",{4.089999999999996},FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15.919999999999996,0,Pass,TRUE,NA,FALSE,FALSE,17.749999999999993,-1.8299999999999983,TRUE,FALSE,FALSE,FALSE,3.5209780000000137,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-3.4333333333333336,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 6, ""DL"": 4, ""LB"": 1}",NA,NA,NA,FALSE,FALSE,TRUE,NA,15.919999999999996,7dfe6063-df66-4565-95c1-de51b0d49587,2,2,23.293333333333337,FALSE,NA,NA,44.91,34.91,19.88666666666667,27.136666666666667,35.260000000000005,27.476666666666667,191276,NA,NA,NA,NA,NA,NA,NA,7.749999999999993,NA,NA,NA,FALSE,FALSE,NA,NA,NA,0.34090518950000004,0.7104018331,0.8201543093,NA,NA,NA,NA,L,R,X,Right,NA,Doubles Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,-1.4799999999999969,1.3729530217745969,1.219939592766789,"{""Solo - Success""}",1.7046993869888012,NA
Tampa Bay Buccaneers,Kansas City Chiefs,2020/2021,Superbowl,d0909a8a-e27d-4838-a745-8f15e3c4a78d,765,1503740,2020_21_KC_TB,2021020700,756ba105-5678-4548-9e17-d4c6a367991d,33,7,1,154000,TRUE,1235,1293,1000947,TB,1001396,KC,TRUE,1,10,60.93,right,0,3,3,3,7,"{0.8000000000000043,7.419999999999995,11.220000000000006,0.6099999999999994}","{2.960000000000001,4.240000000000002,3.4199999999999946}",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,14.93,0,Pass,TRUE,NA,FALSE,FALSE,-4.289999999999999,19.22,TRUE,FALSE,FALSE,FALSE,2.452180999999996,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,3.286666666666669,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,14.93,a60737ea-fce6-4559-bcf8-d63e1a28ac8a,1,3,29.933333333333337,FALSE,NA,NA,61,51,25.756666666666668,32.79666666666667,NA,NA,NA,NA,7.43,NA,NA,NA,NA,NA,-14.29,TRUE,NA,NA,FALSE,TRUE,TRUE,NA,NA,0.9084040523,0.8130125403,0.7513876557,NA,NA,R,Y,R,R,Y,In,Triple Pair Right,Triple Pair Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jet,NA,NA,TRUE,TRUE,1.7099999999999935,3.225600719245958,0.5120096971737939,"{""Solo - Success"",""Solo - Missed""}",3.9866276475236497,NA
